109.29017	0.63672	-131.81786
1133.19441	6.65641	-3134.7946
186.29735	1.12699	22.18696
37.72667	0.22961	31.22279
30.4781	0.18569	20.777
30.51202	0.19007	-9.29827
2429.29085	15.5022	2795.66212
86.55733	0.5615	51.4684
96.23159	0.6258	-188.24457
100.24577	0.6568	-67.09165
830.37745	5.51326	-2650.75315
81.66092	0.55084	-13.56317
94.93783	0.64656	93.87049
248.34745	1.71643	-251.35967
240.28144	1.66273	130.05168
15.15471	0.10563	-65.98685
60.17346	0.42035	187.8352
559.75916	3.94939	1019.18412
152.2471	1.07547	-124.77876
329.096	2.34772	85.92345
58.2871	0.41922	-66.90032
18.56152	0.13404	63.11661
150.84551	1.09419	14.18709
293.4799	2.1424	-174.20834
57.85193	0.42402	108.88979
435.2293	3.20568	-300.85302
217.76443	1.60912	-183.69604
769.05734	5.70658	-15.30381
49.7495	0.37054	-0.18885
156.11536	1.16795	70.33723
301.5595	2.27737	275.05259
151.20416	1.1538	-44.88109
236.14777	1.83533	570.32476
41.52541	0.32808	-103.326
143.56195	1.13615	105.65438
25.05232	0.1984	57.08882
66.92976	0.53162	271.99794
46.41547	0.36875	18.24869
125.13442	0.9959	-6.6184
205.08149	1.6329	-99.13323
9333852.72691	75923.18018	3587956.09547
39.21116	0.3276	19.12995
228.30891	1.9079	63.44031
106.15825	0.89004	-80.66852
172.90994	1.46204	-92.4487
176.11411	1.48941	39.54497
98.89049	0.83639	-87.84464
126.52163	1.08197	-13.32964
303.17808	2.5989	316.92771
145.11325	1.25849	289.26361
144.95258	1.26581	-13.22792
112.23823	0.98041	-87.38404
59.03044	0.52629	-2.85223
170.99681	1.52723	-451.81349
349.56288	3.12673	233.10344
328.42398	2.94274	168.20449
294.503	2.65821	-174.76757
113.57957	1.02802	196.25882
9249896.22459	83910.46463	-3798997.08715
58.31894	0.53085	-88.16377
221.45621	2.0401	180.51492
512.17736	4.76938	-25.22857
5.87103	0.05482	-14.73908
156.76841	1.47119	-59.77778
11.04175	0.1041	5.64682
302.46752	2.86598	726.98447
514.93501	4.93956	563.50169
128.6634	1.23863	222.55083
162.2644	1.56457	191.82683
186.93559	1.80538	183.25022
178.83547	1.7486	-37.89816
98.65734	0.97771	-50.56444
65.23792	0.64773	-15.55167
352.55614	3.51302	-56.94594
194.94393	1.95242	347.44882
182.99175	1.8562	239.2382
135.68901	1.38066	-77.46384
32.99341	0.33963	6.41739
83.66968	0.86183	15.93996
130.82803	1.37167	20.62123
148.63355	1.56202	-15.77812
94.74188	0.99631	10.51564
235.27811	2.48563	325.46236
93.82126	0.99162	17.85874
30.21133	0.32286	-31.31807
298.861	3.23323	44.10218
162.42368	1.76231	-132.53634
37.27834	0.406	5.56202
83.73027	0.91446	91.13468
630.57154	6.9008	802.22485
457.63649	5.05078	414.22554
188.34694	2.07992	51.6534
235.86213	2.61426	68.78102
261.53252	2.90075	-176.36809
94.15947	1.05068	31.84273
223.04814	2.49832	313.32455
445.37445	4.99241	-126.29876
284.55548	3.20389	-274.30993
112.65183	1.26961	-10.22629
101.54359	1.14642	34.64166
154.67181	1.75458	-375.92433
258.04587	2.9291	582.32269
4051086.76599	46678.51961	9142566.22235
129.27854	1.49409	-19.29428
203.22674	2.35238	-158.49011
141.41158	1.63751	-78.63396
79.85246	0.92944	100.29594
261.43016	3.05344	142.20423
44.80767	0.52744	363.5491
73.98021	0.87094	276.81636
228.11399	2.69518	212.14497
129.29793	1.53404	-204.01987
92.24366	1.11129	9.75199
129.32164	1.56139	93.32961
21.97689	0.2659	128.33999
288.10942	3.49233	-250.31963
798.1259	9.69921	53.86065
46.30375	0.56283	1.72259
133.56437	1.63202	-35.89243
1439.11658	17.59083	-669.44778
19.34732	0.23779	113.03483
92.4247	1.14561	49.66933
314.22167	3.91556	339.97663
100.11676	1.25064	58.59371
112.91143	1.42568	-186.3172
166.91991	2.127	-96.96181
127.84756	1.63339	379.01495
116.18075	1.48759	323.40387
122.86979	1.57943	364.45783
337.76872	4.34979	-5.27014
122.03433	1.57432	-100.70349
58.12741	0.75004	-21.21136
209.2609	2.71444	12.36722
293.25567	3.80702	50.63312
416.54972	5.46723	67.01182
110.88195	1.45571	-76.91112
119.09087	1.566	-212.16545
219.4933	2.90729	184.16125
299.28188	3.98877	-41.08279
29.98851	0.39973	45.71488
162.75237	2.17466	23.63318
109.58038	1.46461	15.93045
64.13669	0.86668	39.87879
117.37726	1.58637	152.79058
9042900.52133	122388.44831	-4267431.45568
8703955.65589	118436.99427	4922106.11613
134.57626	1.83821	-60.33177
123.20106	1.68735	113.88826
76.79339	1.06496	-35.14315
122.71072	1.70618	172.15138
271.48196	3.80513	-164.51175
151.8069	2.13388	48.02195
1221.56194	17.18323	1391.7063
93.06768	1.32732	-134.94865
111.59092	1.59814	-48.79347
194.90612	2.80934	125.84245
30.26272	0.43802	2.48146
212.81809	3.09087	167.7539
289.4207	4.21998	-61.23556
406.45477	5.92667	-851.32592
85.52979	1.24717	-6.20013
2140.85862	31.45635	3574.47142
239.90523	3.52603	104.69894
61.58002	0.91368	203.65759
168.25041	2.50436	-122.09841
644.24033	9.62023	-320.05217
367.78305	5.50068	-392.11748
477.36759	7.14202	963.46883
153.96417	2.3049	-85.35545
60.16393	0.90092	22.69571
50.90539	0.76349	-37.33122
202.72748	3.05417	295.56597
572.71091	8.63468	1093.65696
123.68097	1.87009	166.02652
198.83751	3.04092	284.63602
582.234	8.90685	204.85045
195.73533	2.99679	42.88564
194.04551	2.97492	-432.37783
589.11748	9.05583	-421.8511
1778.34749	27.356	8915.2319
817.94436	12.6466	-192.28079
134.59535	2.08798	122.71153
177.6457	2.79799	-225.84912
56.1084	0.88545	-33.84299
602.3265	9.50988	-325.95017
115.39511	1.83031	322.43357
41.26031	0.65962	-63.94446
115.59074	1.85046	7.89539
266.25938	4.26949	-232.26881
34.77932	0.55976	-18.80428
103.32675	1.66728	116.54607
346.18831	5.60127	82.26222
45.97371	0.74931	-92.62842
66.69789	1.08839	-20.82279
122.9754	2.00679	110.83366
119.4241	2.01181	277.50169
104.66272	1.77054	163.54331
150.17909	2.54219	61.58972
43.03198	0.73013	-23.2646
37.07178	0.63074	-58.94675
45.26537	0.77407	-41.57071
69.67855	1.19621	17.86571
153.25315	2.63734	-154.82777
59.5557	1.02645	-55.91821
125.60213	2.16517	94.5597
4831546.63886	83457.51987	8754952.42241
62.8442	1.08718	-70.11347
167.33496	2.89667	64.08877
48.11365	0.83328	-141.9926
178.36971	3.11655	38.39428
30.16781	0.52791	-178.29686
377.51511	6.65331	-301.3565
388.31204	6.88524	737.29966
147.5563	2.63039	-45.11301
91.03931	1.64102	-44.19886
138.85642	2.50901	213.2109
116.61255	2.12209	36.63223
104.78285	1.90715	124.32298
53.57017	0.97587	43.57378
1195.82097	21.80929	238.21534
488.30401	8.91691	-42.09358
203.9388	3.73612	-118.40516
106.97944	1.96328	-19.13869
522.4197	9.63814	994.71182
474.05923	8.76728	-241.09008
125.35373	2.32119	-85.89331
172.19247	3.19517	-54.05318
7108.13248	131.9978	12391.07185
174.10811	3.23974	43.68113
285.79891	5.32079	617.30123
75.76136	1.41137	-36.81862
4010927.27392	74727.21259	9160069.77303
123.84133	2.31022	-208.73483
48.24647	0.90433	-46.58026
1583.79572	29.78818	-680.70212
118.19259	2.22604	-44.35997
84.89861	1.60395	-25.19918
112.12209	2.12084	94.46576
112.53923	2.13055	-63.08489
111.75644	2.12204	-153.33726
237.31533	4.50986	330.01007
58.0323	1.10292	13.35441
212.49081	4.06294	-119.66429
25.53476	0.48998	-39.81676
30.23988	0.58202	-32.51172
40.70835	0.78882	65.33361
124.5266	2.41501	-122.68306
205.27827	4.0252	261.18707
484.25369	9.51383	-89.85145
100.34662	1.97178	-12.26176
26.9258	0.52978	-87.52552
248.42351	4.94069	-1022.88542
13.28588	0.26537	-56.98485
66.26921	1.32509	203.61599
92.35656	1.85041	-279.23472
9428127.94405	189365.98687	-3327843.74535
337.02842	6.77556	320.46697
483.21533	9.71722	-137.57685
538.03199	10.82362	-325.51251
382.42925	7.69346	345.53107
109.0205	2.19916	-716.38639
206.72525	4.17172	10.60906
689.09603	13.94006	393.48941
252.53987	5.11094	-318.50125
792.80898	16.05781	-946.23145
80.79827	1.64394	-227.00774
711.94879	14.49029	-102.42315
134.79102	2.7459	91.84733
134.7809	2.74628	91.86217
245.87115	5.02818	28.11753
55.83911	1.14225	-166.31112
84.28273	1.72414	22.53356
37.66745	0.77213	89.47919
130.03346	2.67377	39.93689
252.81263	5.23027	318.28284
203.00736	4.21043	-128.66641
245.04515	5.08535	0.24165
171.13417	3.56341	4.59271
83.88135	1.74996	65.96044
3714689.7022	78067.76156	9284125.47529
484.04678	10.20814	389.07851
181.96222	3.84415	20.46854
153.80805	3.25327	-87.51208
131.58412	2.78329	158.16317
103.5299	2.19026	99.89806
82.62459	1.75456	47.87949
201.88915	4.29338	258.30276
30.25602	0.64525	20.92343
274.15265	5.84877	-159.95989
291.36969	6.22851	-182.08555
164.0997	3.50989	211.97808
245.02328	5.25669	400.43823
167.33438	3.60166	83.9926
23.51364	0.50636	10.11415
159.95384	3.44614	237.70575
70.75978	1.52538	150.28053
82.16848	1.77456	-26.98775
404.33567	8.74857	502.66212
48.07825	1.04035	49.23435
534.70823	11.61065	269.28907
15.32175	0.33279	-42.59632
121.91215	2.64954	191.17873
39.32304	0.85534	-111.02441
116.04005	2.54157	60.87189
8350309.71711	183171.6012	5498979.52284
64.35934	1.41281	148.17074
40.88294	0.89945	-29.72704
256.36427	5.64871	-441.08236
117.74127	2.59749	19.24341
114.50085	2.52721	2.07474
143.84423	3.17842	-1.26291
106.64238	2.37452	194.94737
143.80737	3.20998	-132.12156
25.66624	0.57423	-33.03912
149.05093	3.34797	366.06097
158.91727	3.57466	92.99563
32.01959	0.7213	-62.4405
105.72001	2.38205	106.59583
507.7202	11.44588	-487.87553
129.95487	2.93035	76.05411
89.82649	2.02641	3.76157
8.01507	0.18081	8.24041
134.525	3.03622	-85.61977
328.84987	7.47404	241.65916
78.56845	1.7887	56.20413
9983610.01875	228636.01541	524648.99296
634.72203	14.55336	-327.29225
63.61982	1.45881	-73.5735
6.03769	0.13959	-14.82196
208.40911	4.81867	235.43771
452.14559	10.47274	-14.1666
67.82546	1.57798	175.679
181.46875	4.22257	-146.24288
215.0905	5.00677	-83.9492
39.19512	0.91269	-3.91866
3.46535	0.08073	-2.64555
389.66247	9.09173	-670.07903
57.08265	1.33538	-87.7747
584.60916	13.69438	90.40121
36.91203	0.86491	-194.54715
147.81422	3.46462	9.31805
84.2934	1.97874	-55.80671
266.12384	6.27131	144.79687
210.85624	4.97338	61.79203
356.21173	8.4298	140.85362
214.50794	5.07808	-14.44567
203.40637	4.82921	-52.32422
37.30928	0.88885	152.99436
166.01685	3.95714	-126.51851
364.42005	8.69487	-338.58684
322.73022	7.70489	-43.44836
25.91404	0.6189	-47.20098
41.68663	0.99678	17.03781
74.97897	1.79456	50.78992
49.75567	1.19829	-8.43343
8176129.36306	197429.84051	-5754296.66392
1130.79975	27.31782	-705.92026
60.15447	1.46061	246.57119
170.239	4.1471	227.3964
97.89511	2.38641	-107.12542
112.92445	2.75776	-206.40684
271.99741	6.65237	-339.12986
1545.40283	37.876	1461.92706
208.51892	5.13946	-337.5853
132.52031	3.27459	194.39898
8.18796	0.20265	8.42611
101.91631	2.52673	100.07419
24.96941	0.62041	40.46297
111.14173	2.76424	26.47826
154.93726	3.86487	-89.33897
421.70175	10.52174	-174.81322
515.48382	12.86974	-141.69817
682.90694	17.05008	327.51858
109.98706	2.75257	-82.24209
159.93536	4.00662	51.48997
38.69161	0.97198	246.35478
9413499.40151	236914.88829	-3365991.734
259.79616	6.56606	279.5389
97.75473	2.48647	-128.92264
17.41526	0.4446	87.48847
46.15518	1.17844	-117.51834
75.4731	1.93166	3.64573
30.01122	0.76942	-26.79755
334.20239	8.57611	74.28327
36.18379	0.93392	11.92535
148.9413	3.84432	-38.34509
27.81484	0.7185	-71.77807
36.87725	0.95375	12.04043
171.21561	4.44243	78.30311
91.85878	2.38565	108.05546
166.68422	4.34384	165.23076
664.95022	17.36188	-937.39973
428.60664	11.22437	-487.67471
185.05185	4.84752	-150.64053
303.57421	7.96125	163.35659
312.28871	8.20153	92.25189
160.17762	4.23178	74.43449
5540.43278	146.44943	11204.1134
449.42798	11.88358	602.65773
57.10421	1.51266	-552.61088
232.03094	6.1478	197.67263
65.35222	1.73605	-39.97471
89.0069	2.38269	15.24361
187.19842	5.01154	0.3969
198.86586	5.33866	-110.96102
17.61502	0.47586	478.1443
161.9181	4.37834	-70.5594
135.378	3.67464	-4.46196
8401008.24152	228660.86493	-5419481.03924
95.16202	2.59792	-138.50643
10.61349	0.28992	17.28321
80.74929	2.21323	-167.40265
417.86747	11.45715	-79.57965
212.18418	5.84441	-4.58721
16.79028	0.46247	-19.37355
7.18804	0.19811	-16.02952
135.04307	3.73201	-28.75763
87.85805	2.42944	76.13068
103.11429	2.85159	182.00563
117.84791	3.2641	301.38694
193.78829	5.38222	-88.76785
141.22992	3.95478	-46.01069
90.50562	2.54098	83.70358
131.06004	3.68494	271.17158
58.43363	1.64436	-209.3843
9572542.53352	269537.87166	-2879892.14722
165.98	4.67869	-219.81613
121.60493	3.43595	-115.96131
306.87397	8.68952	157.03159
237.86001	6.77066	-93.73966
74.9949	2.13672	7.65426
117.34602	3.36283	112.50729
171.15172	4.92451	93.17313
67.2874	1.9365	-73.68021
130.99698	3.77236	198.10581
443.00964	12.7669	-209.45562
11.97684	0.34546	6.64763
208.0118	6.02946	138.54506
160.91783	4.66867	-117.32673
161.97896	4.70855	-74.26182
138.975	4.04448	385.53234
4131242.34275	120498.44913	9105949.52924
229.97904	6.72247	345.30825
186.8015	5.48748	28.45458
517.50161	15.25688	-56.80377
405.47873	11.96501	-156.46005
98.17224	2.90173	-24.0307
204.18414	6.03918	36.27259
109.76684	3.24931	-8.35304
144.13545	4.26711	62.68082
201.32681	5.96384	-571.61298
1293.73703	38.39324	1276.93209
35.9266	1.07157	-15.33631
117.26655	3.50006	292.83047
253.62847	7.57614	95.17177
172.50216	5.15343	104.23151
903.96522	27.04704	-932.06243
150.45531	4.51276	4.89082
485.61072	14.56695	566.46882
210.87696	6.33998	-170.09755
492.25618	14.80218	-707.55045
53.3162	1.60548	-3.37993
225.20255	6.80487	-133.29038
225.21499	6.81116	-133.26903
392.73451	11.88867	309.22202
192.81197	5.83905	-186.1859
188.37266	5.74848	-160.47179
143.21298	4.37108	314.96238
156.76432	4.78589	215.66907
52.56785	1.60815	33.9849
109.6581	3.36627	46.218
2314.59106	71.12679	214.33148
235.93156	7.25248	-80.45102
139.37305	4.30043	16.81378
105.26967	3.25825	201.39655
18.15783	0.56285	226.02849
121.86496	3.79045	-34.61613
198.76826	6.18568	-117.42818
136.47069	4.24912	-58.05811
153.38308	4.77855	-119.5888
165.17068	5.14646	43.73444
61.15226	1.90868	197.34512
250.06447	7.82547	174.23301
169.91493	5.32767	180.75804
4120464.49632	129310.22775	9110710.79551
237.14819	7.46278	25.7934
76.60255	2.41105	-133.12481
146.14254	4.60098	-59.15684
19.24586	0.60663	-81.65292
68.25431	2.15346	226.32896
264.36834	8.35547	99.18587
43.30963	1.37186	-38.86481
403.35713	12.81216	-209.16605
51.90886	1.65454	19.90029
152.8563	4.8735	-47.88858
168.73446	5.38118	22.83611
121.39334	3.88116	3.53064
190.50252	6.12607	-291.67817
43.78062	1.40903	-20.75843
95.50192	3.07411	47.53794
645.39923	20.79458	-125.90827
136.16426	4.39048	-27.99706
105.44224	3.41551	-90.03842
98.82428	3.20569	-445.78719
74.39801	2.425	-110.40615
585.42152	19.13331	182.46654
336.58938	11.04887	242.40225
166.19711	5.45635	75.15542
29.72468	0.97814	-13.12899
84.07809	2.76953	52.58424
55.30486	1.82942	-98.37145
140.59976	4.65574	86.77883
185.74118	6.16952	-354.20636
27.28981	0.90683	-394.31266
85.90044	2.85841	-86.30664
220.67148	7.34318	290.60029
61.06079	2.03192	82.64463
142.4095	4.7416	119.89512
75.34099	2.50996	63.58621
164.78671	5.50381	-386.46636
345.76409	11.57106	6.60804
297.26838	9.952	-41.38518
81.0362	2.71483	65.74048
51.98815	1.74323	-116.46225
347.04037	11.63825	-519.66578
163.27782	5.49505	-172.42538
110.74149	3.73092	84.06081
149.24392	5.03889	-6.64698
74.15988	2.51874	-30.7486
230.82219	7.85551	-22.18151
209.54841	7.13648	83.63136
138.89883	4.73308	-27.33985
135.37065	4.63843	108.60059
25.88021	0.88844	37.78684
86.2184	2.96758	-7.32748
133.01682	4.59371	-120.48899
178.69806	6.17398	-222.84868
124.35717	4.33526	-31.54805
174.51661	6.08557	-836.67225
260.088	9.07004	-88.01103
92.93977	3.24723	-12.31715
22.07351	0.77139	-109.52702
226.34721	7.91673	129.9065
119.73686	4.18823	-99.15806
104.16445	3.65064	63.59936
129.71771	4.54767	-75.03432
160.62779	5.63316	-162.88492
83.1425	2.92469	-55.12613
60.41859	2.13018	82.59193
222.07441	7.83611	-125.29405
289.44265	10.23	24.96867
174.12258	6.20179	106.26465
98.99691	3.52915	290.31323
212.29974	7.59487	-354.43546
159.12349	5.69509	-125.66322
177.54479	6.35472	-489.59659
307.21475	10.99866	-13.14074
96.0351	3.44565	-91.66128
113.74693	4.08497	-134.31598
212.69418	7.63912	121.55606
213.88748	7.69746	194.22645
26.70216	0.96428	-7.07182
219.63595	7.94087	151.0235
100.87	3.65137	-15.66907
240.27134	8.71611	-154.35789
94.63623	3.44982	-88.13438
351.24365	12.83168	21.13237
86.64097	3.16794	34.89546
246.37232	9.0186	-85.96965
25.99003	0.95143	14.4701
293.15202	10.75512	352.65594
193.36258	7.10187	-300.18576
410.16319	15.07919	-514.16364
39.46987	1.45216	4.58165
258.03186	9.49996	232.14775
311.09932	11.46338	-303.51559
915.71528	33.7707	-1235.79486
154.71165	5.70784	-89.63074
20.89095	0.77111	6.56108
120.03378	4.43318	-53.71459
64.40619	2.38223	45.01886
36.17155	1.34156	-83.30231
42.31488	1.57048	54.85876
358.22979	13.31476	-42.69605
98.99029	3.68215	36.57881
426.24906	15.86308	84.23783
207.60412	7.74656	411.34455
393.65368	14.7066	-124.79526
67.62976	2.53555	90.64442
93.92442	3.54514	-333.01051
26.50217	1.00464	19.71609
167.25708	6.36553	-6.49605
42.74146	1.62931	151.30312
120.4528	4.60063	-156.11869
186.70211	7.14333	47.07646
664254.36177	25428.60416	-9977881.51507
163.14194	6.24569	-113.44595
123.60583	4.73716	-288.04276
116.72413	4.47415	-87.20726
3.44773	0.13229	61.47961
79.33808	3.05023	-85.32346
85.2268	3.27869	12.01972
1020.39518	39.28261	-141.64299
160.16209	6.17496	138.55143
103.68789	3.99764	-181.65786
238.21402	9.18592	203.56613
500.86169	19.38114	-239.59111
115.96252	4.48919	55.26038
734.68974	28.4508	8.88614
215.22842	8.34504	-200.28049
3241.04175	125.68872	-2340.90808
292.81913	11.36957	-119.46504
344.7679	13.42831	-169.95225
75.59269	2.95112	17.19353
12.73574	0.49758	29.25201
118.52001	4.64992	-46.02125
816.62782	32.05678	558.91628
42.17308	1.65573	-35.08595
83.66049	3.28669	99.27925
101.76085	3.99936	54.71469
84.97473	3.35313	27.97979
83.90006	3.31078	-115.57673
125.97757	4.97403	-88.58071
39.33773	1.55346	20.62615
94.11966	3.71697	16.35456
234.04664	9.24424	-105.93107
145.89537	5.76597	60.97003
61.12998	2.4169	-102.9556
46.98013	1.85809	40.64587
20.76924	0.82193	-10.64671
203.59732	8.05743	-109.84937
107.60655	4.2616	39.03595
7287.80967	289.3339	-5426.66971
212.79357	8.46014	-259.33542
468.68399	18.65279	-559.2681
203.18899	8.11004	-243.78169
116.1873	4.64286	-91.79775
8.55533	0.34242	14.33485
147.90887	5.92091	146.59701
158.85168	6.36922	61.21551
195.44987	7.84268	-119.76159
58.19248	2.33553	57.67845
162.18604	6.5247	147.4613
154.18293	6.20359	-2.02591
47.48867	1.91662	30.25104
40.93685	1.65503	19.3511
24.73005	1.0015	53.24893
156.28768	6.34608	-119.51553
260.76681	10.59834	-435.3855
95.98121	3.90478	-86.14918
49.41639	2.01155	15.62633
20.84145	0.84896	114.94517
60.55675	2.472	-32.209
63.37851	2.59756	-55.22633
365.90938	14.99679	601.51373
153.11586	6.28225	39.39691
29.95017	1.23028	-30.7674
131.81482	5.41521	0.16599
138.94857	5.73838	145.97303
68.40966	2.82725	23.7302
237.27113	9.80666	5.15691
519.7792	21.49021	-110.91077
472.78238	19.62322	-85.03407
50.87588	2.11268	-34.48921
175.64993	7.29802	62.45915
425.87208	17.7319	-365.97166
88.82025	3.71031	-199.94669
227.50217	9.51736	-238.90157
113.87474	4.76629	-44.62449
139.0399	5.83043	-176.44428
96.37508	4.04187	186.63013
306.77904	12.86761	154.30905
443.60988	18.60975	559.52482
171.05263	7.21039	-255.66298
8465643.67807	357122.75915	-5310870.02767
982.4557	41.55352	1529.32639
103.10884	4.36154	-207.80316
115.16022	4.87369	-87.8542
35.57829	1.5108	-22.10082
159.78217	6.78661	-10.28175
5021.23828	214.22577	3715.34297
54.25613	2.32323	-47.029
167.69882	7.18086	59.04862
79.10451	3.38841	-9.49898
166.35901	7.14184	225.24748
48.61411	2.08756	-32.56038
363.74222	15.6533	670.94202
69.54405	2.99387	10.34493
213.82259	9.20747	43.2174
63.02035	2.71523	-120.13133
274.44348	11.83085	344.39262
188.14433	8.11115	42.47698
33.96841	1.46554	-40.90639
654.94251	28.35635	55.42298
372.41266	16.12471	-16.67425
23.64033	1.02591	-117.25341
160.0318	6.94911	-158.32856
586.12791	25.46749	42.73441
170.32465	7.40512	25.71364
101.60059	4.41814	96.29895
95.32429	4.14871	-207.99179
146.40009	6.38202	-71.07574
8781258.5826	383731.28039	-4768883.30847
564.82019	24.72807	548.0583
97.62926	4.27812	19.25363
10.04987	0.44044	-73.66576
46.61883	2.0444	-92.7669
95.57253	4.19495	100.42381
138.82361	6.09356	-625.7833
96.36799	4.23055	-15.23333
17.09356	0.75181	-88.03886
64.15558	2.82258	923.69633
181.41607	7.98372	120.37273
13.16837	0.57996	128.69283
72.27821	3.18344	57.37317
288.80694	12.72507	136.02105
152.12577	6.71581	186.75177
222.1023	9.80598	240.98214
126.5191	5.58607	-68.29767
213.6716	9.4423	177.24497
194.78356	8.61623	-52.88935
63.10836	2.79212	-305.05456
76.88555	3.4089	-88.98214
8351671.1177	370813.90277	-5487448.09462
153.91229	6.83654	-56.02465
90.24818	4.0094	190.65079
229.38615	10.23295	109.65203
445.63222	19.91454	773.43985
230.01717	10.31561	283.16787
205.21184	9.20579	265.35051
62.34359	2.80329	-179.57944
54.71941	2.46425	-5.03167
213.90343	9.63913	222.28871
239.25522	10.80477	-100.5246
342.94283	15.49343	115.86677
93.35926	4.22128	-104.31642
150.28121	6.81077	-142.87234
71.64575	3.24802	-17.86053
96.34613	4.36826	-20.12354
50.44602	2.29148	82.37144
303.79892	13.8159	-32.17662
174.98428	7.96725	-103.09419
156.78314	7.14556	-40.44932
240.17234	10.9545	131.37057
68.42344	3.12425	-233.46893
129.80839	5.93645	31.42472
336.73249	15.41367	430.09203
74.65987	3.42082	20.35065
83.07453	3.80665	128.8712
176.48496	8.12238	115.30663
86.00641	3.96968	111.46511
303.8497	14.03359	519.97671
218.12835	10.10658	-190.61438
48.23416	2.23789	-56.10085
80.512	3.7371	-162.6094
1448.58574	67.26787	439.0427
19.14426	0.88929	-63.57521
108.09652	5.02481	160.77229
62.55735	2.90957	14.25134
342.99463	15.95697	13.79502
110.88151	5.16964	26.08227
54.8501	2.5576	1.97074
330.17233	15.4278	470.15192
132.75854	6.20712	-185.64031
63.51319	2.97088	-14.18887
141.08409	6.62391	226.19132
97.96462	4.60406	-78.76479
116.87999	5.49783	169.25294
319.6971	15.03827	527.83244
266.26226	12.52667	-107.33659
30.07181	1.41533	-101.68149
90.08558	4.2406	69.1363
174.39071	8.20931	-121.61347
343.43918	16.17596	216.8719
69.09985	3.2557	-108.52803
215.19203	10.15028	267.73046
222.09776	10.47925	255.8755
214.75598	10.13522	127.5819
430.93722	20.49465	-106.78922
193.70978	9.21971	-117.51774
40.54333	1.93537	45.25427
724.86	34.60566	-659.20345
293.55487	14.01546	629.19169
276.51093	13.21948	-10.02746
209.01425	10.00858	-70.31126
97.41684	4.66607	126.83921
68.96151	3.31956	39.14212
103.54417	5.0012	25.36761
